,organization_id,organization_name,organization_pref_id,organization_web_url,organization_email,feed_id,feed_name,feed_pref_id,feed_license,feed_license_url,feed_memo,feed_src_gtfs_current_url,feed_src_gtfs_next_url,feed_src_gtfs_web_url,last_updated_at,last_published_at,latest_feed_start_date,latest_feed_end_date,feed_is_discontinued,feed_discontinued_date,real_time.trip_update_url,real_time.vehicle_position_url,real_time.alert_url,real_time.update_interval
253,chitacity,知多市,99,https://www.city.chita.lg.jp/docs/2013122600193/,kyoudou@city.chita.lg.jp,chita-aiaibus,知多市コミュニティバス「あいあいバス」,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,北部循環コース（系統１、系統２）、南部コース,,,,2025-12-08,2025-12-08,2025-12-04,2026-03-31,False,,https://realtime.gtfs.info/chita/trip_update.pb,https://realtime.gtfs.info/chita/vehicle.pb,https://realtime.gtfs.info/chita/alert.pb,0
254,hekinancity,碧南市,99,https://www.city.hekinan.lg.jp/soshiki/keizai_kankyo/shoko/1_6/index.html,shoukoka@city.hekinan.lg.jp,kurukuru-bus,くるくるバス,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,くるくるバス　オレンジコース、パープルコース、みどりコース、あおコース,,,,2025-08-12,2025-08-12,2025-08-03,2026-09-30,False,,,,,0
255,higashiuratown,東浦町,99,https://www.town.aichi-higashiura.lg.jp/kurashi/doro_kotsu/urara/index.html,machi@town.aichi-higashiura.lg.jp,communitybus,東浦町運行バス　う・ら・ら,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,収録路線：う・ら・ら全路線,,,,2025-09-19,2025-09-19,2025-09-01,2026-03-31,False,,,,,0
256,kariyacity,刈谷市,99,https://www.city.kariya.lg.jp/kurashi/road_park/kotsu/index.html,tokou@city.kariya.lg.jp,communitybus,刈谷市公共施設連絡バス「かりまる」,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,収録路線：かりまる　全路線,,,,2026-01-20,2026-01-20,2026-02-01,2027-01-31,False,,,,,0
257,kitanagoyacity,北名古屋市,99,https://www.city.kitanagoya.lg.jp/machi/5400152.php,machi@city.kitanagoya.lg.jp,communitybus,北名古屋市　市内循環バス「きたバス」,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：きたバス　全路線
GTFS-JP３版対応",,,,2025-06-11,2025-06-11,2025-06-17,2026-03-31,False,,,,,0
258,kitashitara,北設楽郡公共交通活性化協議会,99,https://www.town.shitara.lg.jp/site/odekake/,gtfsinfo@rosenzu.com,odekakehokusetsu,おでかけ北設（設楽町・東栄町・豊根村）,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：「おでかけ北設」定時定路線全路線　ただし「6津具線」「7田口新城線」を除く（豊鉄バス運行のため、豊鉄バス作成のデータを参照ください） 
GTFS-JP3版対応",,,,2025-08-25,2025-08-25,2025-10-01,2026-09-30,False,,,,,0
259,meikaijo,名鉄海上観光船株式会社,99,http://www.meikaijo.co.jp/,gtfsinfo@rosenzu.com,ship,高速船,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,収録航路：定期高速船　師崎～日間賀島・篠島、河和～篠島・日間賀島～伊良湖,,,,2025-03-19,2025-03-19,2025-03-13,2026-03-31,False,,,,,0
260,minamichitatown,南知多町,99,https://www.town.minamichita.lg.jp/kurashi/bus/index.html,gtfsinfo@rosenzu.com,communitybus,南知多町海っ子バス,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：海っ子バス（河和駅～内海高校の通学バスを除く）
GTFS-JP3版対応
※元日の一部運休には対応しておりません。南知多町WEBサイトにて確認ください。",,,,2025-12-18,2025-12-18,2026-01-01,2026-09-30,False,,,,,0
261,nagakutecity,長久手市,99,https://www.city.nagakute.lg.jp/kurashi_tetsuzuki/kokyokotsu/1/index.html,gtfsinfo@rosenzu.com,communitybus,長久手市N-バス,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：N-バス　全路線
GTFS-JP３版対応",,,,2025-03-26,2025-03-26,2025-03-07,2026-03-31,False,,,,,0
262,nishiocity,西尾市,99,https://www.city.nishio.aichi.jp/kurashi/kotsu/1001410/1002012.html,kyoudou@city.nishio.lg.jp,meitestu_tobu,名鉄東部交通バス,23,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,,,,2025-09-29,2025-09-29,2025-10-01,2026-09-30,False,,,,,0
263,nishiocity,西尾市,99,https://www.city.nishio.aichi.jp/kurashi/kotsu/1001410/1002012.html,kyoudou@city.nishio.lg.jp,rokumangokukururinbus,六万石くるりんバス,23,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,not_set,,,,2025-09-29,2025-09-29,2025-10-01,2026-03-31,False,,,,,0
264,nisshincity,日進市,99,https://www.city.nisshin.lg.jp/department/seikatu/ido/1/,ido@city.nisshin.lg.jp,communitybus,くるりんばす（日進市巡回バス）,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：くるりんばす全路線、自動運転バス
GTFS-JP3版対応",,,,2025-10-30,2025-10-30,2025-10-08,2027-01-10,False,,,,,0
265,owariasahicity,尾張旭市,99,https://www.city.owariasahi.lg.jp/site/asapy-bus/,tokei@city.owariasahi.lg.jp,communitybus,尾張旭市あさぴー号,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-10-16,2025-10-16,2025-10-02,2026-03-31,False,,https://gtfs-rt-files.buscatch.jp/owariasahi-city/asapygo/TripUpdates.pb,https://gtfs-rt-files.buscatch.jp/owariasahi-city/asapygo/VehiclePositions.pb,https://gtfs-rt-files.buscatch.jp/owariasahi-city/asapygo/ServiceAlert.pb,20
266,setocity,瀬戸市,99,http://www.city.seto.aichi.jp/docs/2020020400039/,tokei@city.seto.lg.jp,setocitybus,瀬戸市コミュニティバス,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-09-11,2025-09-11,2025-04-01,2026-03-31,False,,,,,0
267,shinshirocity,新城市,99,https://www.city.shinshiro.lg.jp/kurashi/kokyo-kotsu/s-bus/index.html,kotsu@city.shinshiro.lg.jp,sbus,新城市Ｓバス,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：Ｓバス全路線（予約運行区間を除く）
GTFS-JP３版対応",,,,2025-08-30,2025-08-30,2025-11-01,2026-03-31,False,,,,,0
268,taketoyotown,武豊町,99,https://www.town.taketoyo.lg.jp/kurashi/1004661/1002323/1002327.html,bosai@town.taketoyo.lg.jp,communitybus,武豊町コミュニティバス「ゆめころん」,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：ゆめころん全路線
　GTFS-JP3版対応",,,,2025-03-21,2025-03-21,2025-04-01,2026-03-31,False,,,,,0
269,tokaicity,東海市,99,https://www.city.tokai.aichi.jp/kurashi/1001884/1001891/1001892.html,busyohouop@artisan.jp.net,tokai-ranranbus,東海市らんらんバス,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-10-30,2025-10-30,2025-10-29,2026-03-31,False,,,,,0
270,tokonamecity,常滑市,99,https://www.city.tokoname.aichi.jp/kurashi/1006388/1006546.html,kyodo@city.tokoname.lg.jp,Gruun,コミュニティバスグルーン,23,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,常滑北部・大野線、常滑北部・市役所線、常滑中部・市役所線、ボートレースとこなめ周遊線、常滑南部・上野間線、常滑南部・武豊線、スクール専用便（一般の方はご利用できません）,,,,2025-11-27,2025-11-27,2026-01-01,2026-12-31,False,,https://realtime.gtfs.info/gruun/trip_update.pb,https://realtime.gtfs.info/gruun/vehicle.pb,https://realtime.gtfs.info/gruun/alert.pb,0
271,toyoakecity,豊明市,99,https://www.city.toyoake.lg.jp/3650.htm,kikaku@city.toyoake.lg.jp,himawaribus,豊明市ひまわりバス,23,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,"中央循環コース　赤ルート、青ルート
南部循環コース　緑ルート、紫ルート",,,,2025-03-14,2025-03-14,2025-04-01,2026-03-31,False,,,,,0
272,toyotacity,豊田市,99,https://www.city.toyota.aichi.jp/kurashi/koutsu/bus/,koutsu@city.toyota.aichi.jp,chiikibus,豊田市　地域バス,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：高岡ふれあいバス、保見地域バス、石野地域バス、藤岡地域ふじバス、稲武地域どんぐりバス、旭コッキーバス、足助地域あいま～る
routesは系統ごとに細分化したデータです。",,,,2025-11-09,2025-11-09,2025-11-05,2026-03-31,False,,,,,0
273,toyotacity,豊田市,99,https://www.city.toyota.aichi.jp/kurashi/koutsu/bus/,koutsu@city.toyota.aichi.jp,kikanbus,とよたおいでんバス,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：とよたおいでんバス全路線
routesは系統ごとに細分化したデータです。",,,,2025-11-01,2025-11-01,2025-12-01,2026-03-31,False,,,,,0
274,toyoyamatown,豊山町,99,https://www.town.toyoyama.lg.jp/kurashi/koutu/index.html,gtfsinfo@rosenzu.com,communitybus,とよやまタウンバス,23,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：全路線
GTFS-JP　３版対応",,,,2025-02-20,2025-02-20,2025-02-12,2026-03-31,False,,,,,0
275,busnet-tsu,バスネット津,99,https://sites.google.com/view/busnettsu/,gtfsinfo@rosenzu.com,guruttotsubus,ぐるっと・つーバス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：全路線
　GTFS-JP3版対応",,,,2025-04-27,2025-04-27,2025-05-07,2027-01-05,False,,,,,0
276,igacity,伊賀市,99,https://www.city.iga.lg.jp/category/10-15-0-0-0-0-0-0-0-0.html,koutsuu@city.iga.lg.jp,communitybus,伊賀市行政バス・コミュニティバス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：コミュニティバス「にんまる」、いがまち行政サービス巡回車、大山田行政サービス巡回車「どんぐり号」、島ヶ原行政サービス巡回車、阿山行政サービス巡回車、青山行政バス
GTFS-JP3版対応",,,,2025-12-03,2025-12-03,2025-12-03,2026-12-28,False,,,,,0
277,inabecity,いなべ市,99,https://www.city.inabe.mie.jp/kurashi/kotsu/kotsu/1000821.html,gtfsinfo@rosenzu.com,fukushibus,いなべ市福祉バス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：福祉バス　全路線
GTFS-JP３版対応",,,,2025-05-07,2025-05-07,2025-03-14,2027-01-31,False,,,,,0
278,isecity,伊勢市,99,https://www.city.ise.mie.jp/kurashi/koutsu/index.html,gtfsinfo@rosenzu.com,numakibus,伊勢市沼木地区自主運行バス「沼木バス」,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：沼木バス
　GTFS-JP３版対応",,,,2025-08-19,2025-08-19,2025-08-19,2027-01-10,False,,,,,0
279,isecity,伊勢市,99,https://www.city.ise.mie.jp/kurashi/koutsu/index.html,gtfsinfo@rosenzu.com,communitybus,伊勢市コミュニティバス「おかげバス」,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：おかげバス（予約制のおかげバスデマンドは含んでおりません）
　GTFS-JP３版対応",,,,2025-12-05,2025-12-05,2025-04-01,2026-02-26,False,,https://bus-vision.jp/realtime/iseshi_trip_update_v2.bin,https://bus-vision.jp/realtime/iseshi_vpos_update_v2.bin,https://bus-vision.jp/realtime/iseshi_alrt_update_v2.bin,0
280,isetetu,伊勢鉄道,99,http://www.isetetu.co.jp/,gtfsinfo@rosenzu.com,iserailway,伊勢鉄道,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線　伊勢線全線（河原田～津間）　特急南紀、快速みえの定期列車を含む、臨時列車は対応しておりません
GTFS-JP３版対応",,,,2025-03-13,2025-03-13,2025-03-15,2026-03-31,False,,,,,0
281,kameyamacity,亀山市,99,https://www.city.kameyama.mie.jp/docs/2014112305289/,kotsu@city.kameyama.mie.jp,communitybus,亀山市コミュニティバス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：さわやか号、東部ルート、南部ルート、西部ルート、野登・白川地区自主運行バス、加太地区福祉バス
　GTFS-JP3版対応",,,,2025-12-24,2025-12-24,2025-12-24,2027-01-31,False,,,,,0
282,kawagoetown,川越町,99,https://www.town.kawagoe.mie.jp/kurashi/sumaiseikatsu/1002544/1001641.html,k-fukushi@town.kawagoe.mie.jp,fureaibus,川越町ふれあいバス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,ふれあいバス北エリア、南エリア,,,,2025-06-16,2025-06-16,2025-06-16,2026-03-31,False,,,,,0
283,kihotown,紀宝町,99,https://www.town.kiho.lg.jp/life/handbook/convenience/bus/,kikaku@town.kiho.lg.jp,chominbus,紀宝町民バス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：町民バス全路線
　GTFS-JP3版対応",,,,2026-01-15,2026-01-15,2026-01-15,2027-01-31,False,,,,,0
284,kisosakitown,木曽岬町,99,https://www.town.kisosaki.lg.jp/soshiki/8-15-0-0-0_4.html,kikikanri@town.kisosaki.mie.jp,communitybus,木曽岬町自主運行バス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,収録路線：全路線,,,,2025-09-16,2025-09-16,2025-10-01,2027-03-31,False,,,,,0
285,komonotown,菰野町,99,https://www2.town.komono.mie.jp/www/genre/1000100000117/index.html,gtfsinfo@rosenzu.com,communitybus,菰野町「かもしか号」,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：かもしか号（タクシー型車両を使用する 10コース湯の山神明線を除く）
GTFS-JP３版対応",,,,2025-12-05,2025-12-05,2025-04-16,2026-02-26,False,,https://bus-vision.jp/realtime/komono_trip_update_v2.bin,https://bus-vision.jp/realtime/komono_vpos_update_v2.bin,https://bus-vision.jp/realtime/komono_alrt_update_v2.bin,0
286,kumanocity,熊野市,99,https://www.city.kumano.lg.jp/life/?category=7,kikakuchousei-en@city.kumano.mie.jp,shuyubus,熊野市市街地周遊バス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：市街地周遊バス
　GTFS-JP3版対応",,,,2025-12-04,2025-12-04,2025-12-04,2027-01-31,False,,,,,0
287,kumanocity,熊野市,99,https://www.city.kumano.lg.jp/life/?category=7,kikakuchousei-en@city.kumano.mie.jp,communitybus,熊野市バス、御浜町自主運行バス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"熊野市バス　全5路線（瀞流荘紀南病院線、熊野古道瀞流荘線は御浜町内も運行）
　GTFS-JP3版対応",,,,2025-12-04,2025-12-04,2025-12-22,2027-01-31,False,,,,,0
288,kuwanacity,桑名市,99,https://www.city.kuwana.lg.jp/maas/kurashi/koutsuu/24-57172-225-351.html,maasm@city.kuwana.lg.jp,communitybus,桑名市コミュニティバス「Ｋ－バス」,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：Ｋ－バス　全路線
　GTFS-JP3版対応",,,,2025-06-24,2025-06-24,2025-07-01,2026-06-30,False,,,,,0
289,matsusakacity,松阪市,99,https://www.city.matsusaka.mie.jp/site/community-koutu/,koutu@city.matsusaka.mie.jp,communitybus,松阪市コミュニティ交通,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線
・鈴の音バス
・嬉野おおきんバス
・たけちゃんハートバス
・機殿・朝見地区コミュニティバス（一部の停留所での乗車では予約が必要）
・黒部・東地区コミュニティバス
・飯南コミュニティバス「ほほえみ」
・「飯高地区コミュニティバス」→全便予約制のため、対象外としました。
 
GTFS-JP３版対応",,,,2025-09-09,2025-09-09,2025-09-12,2026-09-30,False,,,,,0
290,mie-kotsu,三重交通,99,https://www.sanco.co.jp/,not_set,sancoinanki,南紀営業所,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,https://bus-vision.jp/gtfs_v2/nanki/gtfsFeed,,https://bus-vision.jp/sanco/view/opendataSanco.html,2026-01-09,2026-01-09,2025-10-01,2026-03-31,False,,,,,0
291,mie-kotsu,三重交通,99,https://www.sanco.co.jp/,not_set,sancochusei,中勢営業所,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,https://bus-vision.jp/gtfs_v2/chusei/gtfsFeed,,https://bus-vision.jp/sanco/view/opendataSanco.html,2026-01-09,2026-01-09,2025-10-01,2026-03-31,False,,,,,0
292,mie-kotsu,三重交通,99,https://www.sanco.co.jp/,not_set,sancoiga,伊賀営業所,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,https://bus-vision.jp/gtfs_v2/iga/gtfsFeed,,https://bus-vision.jp/sanco/view/opendataSanco.html,2026-01-21,2026-01-21,2025-10-01,2026-04-23,False,,https://bus-vision.jp/realtime/iga_trip_update_v2.bin,https://bus-vision.jp/realtime/iga_vpos_update_v2.bin,https://bus-vision.jp/realtime/iga_alrt_update_v2.bin,0
293,mie-kotsu,三重交通,99,https://www.sanco.co.jp/,not_set,sancoshima,志摩営業所,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,https://bus-vision.jp/gtfs_v2/shima/gtfsFeed,,https://bus-vision.jp/sanco/view/opendataSanco.html,2026-01-21,2026-01-21,2025-10-01,2026-04-23,False,,https://bus-vision.jp/realtime/shima_trip_update_v2.bin,https://bus-vision.jp/realtime/shima_vpos_update_v2.bin,https://bus-vision.jp/realtime/shima_alrt_update_v2.bin,0
294,mie-kotsu,三重交通,99,https://www.sanco.co.jp/,not_set,sancomatsusaka,松阪営業所,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,https://bus-vision.jp/gtfs_v2/matsusaka/gtfsFeed,,https://bus-vision.jp/sanco/view/opendataSanco.html,2026-01-21,2026-01-21,2025-10-01,2026-04-23,False,,https://bus-vision.jp/realtime/matsusaka_trip_update_v2.bin,https://bus-vision.jp/realtime/matsusaka_vpos_update_v2.bin,https://bus-vision.jp/realtime/matsusaka_alrt_update_v2.bin,0
295,mie-kotsu,三重交通,99,https://www.sanco.co.jp/,not_set,sancoyokkaichi,四日市営業所,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,https://bus-vision.jp/gtfs_v2/yokkaichi/gtfsFeed,,https://bus-vision.jp/sanco/view/opendataSanco.html,2026-01-21,2026-01-21,2025-12-01,2026-04-23,False,,https://bus-vision.jp/realtime/yokkaichi_trip_update_v2.bin,https://bus-vision.jp/realtime/yokkaichi_vpos_update_v2.bin,https://bus-vision.jp/realtime/yokkaichi_alrt_update_v2.bin,0
296,mie-kotsu,三重交通,99,https://www.sanco.co.jp/,not_set,sancokuwana,桑名営業所,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,https://bus-vision.jp/gtfs_v2/kuwana/gtfsFeed,,https://bus-vision.jp/sanco/view/opendataSanco.html,2026-01-21,2026-01-21,2025-10-18,2026-04-23,False,,https://bus-vision.jp/realtime/kuwana_trip_update_v2.bin,https://bus-vision.jp/realtime/kuwana_vpos_update_v2.bin,https://bus-vision.jp/realtime/kuwana_alrt_update_v2.bin,0
297,mie-kotsu,三重交通,99,https://www.sanco.co.jp/,not_set,sancoise,伊勢営業所,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,https://bus-vision.jp/gtfs_v2/ise/gtfsFeed,,https://bus-vision.jp/sanco/view/opendataSanco.html,2026-01-21,2026-01-21,2026-01-01,2026-04-23,False,,https://bus-vision.jp/realtime/ise_trip_update_v2.bin,https://bus-vision.jp/realtime/ise_vpos_update_v2.bin,https://bus-vision.jp/realtime/ise_alrt_update_v2.bin,0
298,minamiisetown,南伊勢町,99,https://www.town.minamiise.lg.jp/admin/shoshiki/kankyou/seikatsu/bus/index.html,kankyoseikatsu@town.minamiise.lg.jp,choeibus,南伊勢町営バス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：町営バス全路線。一部　三重交通路線（南島道方～伊勢方面）へ直通する便がありますが、町営バス部分のみ収録しています。
GTFS-JP３版対応",,,,2025-08-22,2025-08-22,2025-08-20,2026-09-30,False,,,,,0
299,nabaricity,名張市,99,https://www.city.nabari.lg.jp/020/085/100/,toshi@city.nabari.lg.jp,communitybus,名張市コミュニティバス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：
　ナッキー号
　国津地域　あららぎ号（予約が必要な便、停留所があります）
　錦生地域　ほっとバス錦
　薦原地域　コモコモ号
　緑が丘地域　みどり号
　美旗地域　はたっこ号",,,,2025-12-24,2025-12-24,2026-01-01,2027-01-31,False,,,,,0
300,odaitown,大台町,99,https://www.odaitown.jp/soshiki/yakuba/8/4/7_2/2294.html,gtfsinfo@rosenzu.com,choeibus,大台町営バス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：町営バス　全路線
GTFS-JP３版対応",,,,2025-12-24,2025-12-24,2025-12-24,2027-01-31,False,,,,,0
301,owasecity,尾鷲市,99,https://www.city.owase.lg.jp/category/7-3-10-2-0-0-0-0-0-0.html,sechosei@city.owase.lg.jp,fureaibus,尾鷲市ふれあいバス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,収録路線：ふれあいバス（セミデマンド便を除く）,,,,2026-01-12,2026-01-12,2026-01-06,2027-01-31,False,,,,,0
302,seikatsubus-yokkaichi,生活バス四日市,99,https://www.rosenzu.com/sbus/,gtfsinfo@rosenzu.com,sbusyokkaichi,生活バスよっかいち,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：生活バスよっかいち
GTFS-JP 第3版対応（translations新形式、routeを路線単位）",,,,2025-02-13,2025-02-13,2025-02-13,2027-01-31,False,,,,,0
303,shimacity,志摩市,99,https://www.city.shima.mie.jp/kakuka/seisakusuishin/sogoseisakuka/kokyokotu/oshirase/kouro_gtfs.html,sogoseisaku@city.shima.lg.jp,agowanteikisen,あご湾定期船,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-09-29,2025-09-29,2025-10-01,2026-09-30,False,,,,,0
304,takitown,多気町,99,https://www.town.taki.mie.jp/life/soshiki/kankyo/1/index.html,kankyo@town.mie-taki.lg.jp,choeibus,多気町営バス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：町営バス
GTFS-JP３版対応",,,,2025-12-10,2025-12-10,2025-12-10,2027-01-31,False,,,,,0
305,tobacity,鳥羽市,99,https://www.city.toba.mie.jp/soshiki/t_kanri/gyomu/doro_kotsu/kokyo_kotsu/index.html,teikisen@city.toba.lg.jp,communitybus,鳥羽市　かもめバス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：かもめバス　全路線
 　GTFS-JP３版対応",,,,2025-08-15,2025-08-15,2025-08-12,2026-09-30,False,,,,,0
306,tobacity,鳥羽市,99,https://www.city.toba.mie.jp/soshiki/t_kanri/gyomu/doro_kotsu/kokyo_kotsu/index.html,teikisen@city.toba.lg.jp,teikisen,鳥羽市営定期船,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,収録航路：市営定期船　全航路,,,,2025-08-15,2025-08-15,2025-08-12,2026-09-30,False,,,,,0
307,tointown,東員町,99,https://www.town.toin.lg.jp/kurashi_tetsuzuki/kokyokotsu/1/index.html,seisaku@town.toin.lg.jp,communitybus,東員町「オレンジバス」,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：オレンジバス　全路線
GTFS-JP３版対応",,,,2025-12-23,2025-12-23,2025-12-23,2027-01-31,False,,,,,0
308,tsu-airportline,津エアポートライン,99,https://www.tsu-airportline.co.jp/,gtfsinfo@rosenzu.com,airportline,津ベルライン・津エアポートライン,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,収録路線：津なぎさまち～中部国際空港　高速船の航路,,,,2026-01-18,2026-01-18,2026-02-17,2026-03-04,False,,,,,0
309,tsucity,津市,99,https://www.info.city.tsu.mie.jp/www/contents/1613350325498/index.html,229-3289@city.tsu.lg.jp,communitybus,津市コミュニティバス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：全路線（美杉地域の期間限定運行を含む）
　GTFS-JP３版対応",,,,2025-11-10,2025-11-10,2025-12-02,2026-03-31,False,,,,,0
310,wataraitown,度会町,99,https://www.town.watarai.lg.jp/soshiki_view.php?so_cd1=15&so_cd2=1&so_cd3=5&so_cd4=0&so_cd5=0&bn_cd=3,bosai@town.watarai.lg.jp,choeibus,度会町営バス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：町営バス全路線
　GTFS-JP3版対応",,,,2025-03-16,2025-03-16,2025-03-16,2026-03-31,False,,,,,0
311,yokkaichicity,四日市市,99,https://www.city.yokkaichi.lg.jp/www/genre/1000100000315/index.html,koutsuu@city.yokkaichi.mie.jp,communitybus,四日市市自主運行バス,24,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：山城富洲原線のみ
神前高角線、磯津高花平線は、三重交通ホームページにて公開されているデータをご利用ください。
GTFS-JP３版対応",,,,2025-12-03,2025-12-03,2025-12-01,2026-12-31,False,,,,,0
312,higashiomicity,東近江市,99,https://www.city.higashiomi.shiga.jp/category/16-15-2-0-0.html,kotsu@city.higashiomi.lg.jp,higasiohmisicommunitybus,東近江市ちょこっとバス,25,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-03-31,2025-03-31,2025-04-01,2026-09-30,False,,,,,0
313,kokacity,甲賀市,99,https://www.city.koka.lg.jp/15230.htm,koka10406000@city.koka.lg.jp,sinaicommunitybus,甲賀市コミュニティバス,25,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,甲賀市全域を走行するコミュニティバス,,,,2025-04-01,2025-04-01,2025-04-01,2026-03-31,False,,,,,0
314,kusatsucity,草津市,99,https://www.city.kusatsu.shiga.jp/kurashi/kotsudorokasen/mamebus/jikokuhyou.html,kotsu@city.kusatsu.lg.jp,kusatsusimamebus,草津市コミュニティバス　まめバス,25,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,草津市内を走行するコミュニティバス「まめバス」,,,,2025-05-12,2025-05-12,2025-04-01,2026-03-31,False,,,,,0
315,moriyamacity,守山市,99,https://www.city.moriyama.lg.jp/machikankyobousai/machizukuri/1002048/1002049/1002060.html,toshikeikaku@city.moriyama.lg.jp,kuruttobus,草津市、守山市、栗東市　くるっとバス,25,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,草津市、守山市、栗東市を巡回する「くるっとバス」,,,,2025-04-07,2025-04-07,2025-04-01,2026-03-31,False,,,,,0
316,nagahamacity,長浜市,99,https://www.city.nagahama.lg.jp/category/10-10-2-0-0-0-0-0-0-0.html,kotsutaisaku@city.nagahama.lg.jp,nishiazaiodekakewagon,長浜市コミュニティバス　西浅井おでかけワゴン　,25,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-04-07,2025-04-07,2025-02-18,2026-03-31,False,,,,,0
